,Id,Name,NF_Subgroup__c,NF_Group__c,NF_Region__c,NF_Route__c,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,MainCompetitors__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c
1209,0061N00000Vbo4yQAB,7850780,Interior Accessories,Car Accessories,Northeast,Reseller,23.0,Closed Won,5.0,14.0,14.0,12074.0,1.0,1.0,0.0,Unknown,0.0,0.676471,0.323529,2.0
1210,0061N00000Vbo4zQAB,7698404,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,56.0,Closed Won,5.0,1.0,1.0,18714.0,1.0,1.0,0.0,Known,0.0,0.777778,0.0,2.0
1211,0061N00000Vbo50QAB,9758556,Replacement Parts,Car Accessories,Southeast,Reseller,3.0,Closed Won,3.0,9.0,9.0,1000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,1.0
1212,0061N00000Vbo51QAB,9512827,Exterior Accessories,Car Accessories,Midwest,Telesales,9.0,Closed Won,3.0,11.0,11.0,20000.0,1.0,1.0,0.0,None,0.99115,0.00885,0.0,2.0
1213,0061N00000Vbo52QAB,6831404,Replacement Parts,Car Accessories,Pacific,Fields Sales,90.0,Closed Won,1.0,0.0,0.0,92874.0,5.0,5.0,2.0,Unknown,0.0,0.0,0.0,4.0
1214,0061N00000Vbo53QAB,7327057,Interior Accessories,Car Accessories,Midwest,Fields Sales,15.0,Closed Lost,4.0,24.0,24.0,69000.0,4.0,1.0,0.0,Unknown,0.079498,0.920502,0.0,4.0
1215,0061N00000Vbo54QAB,6302401,Exterior Accessories,Car Accessories,Northeast,Fields Sales,90.0,Closed Lost,3.0,22.0,22.0,100000.0,1.0,1.0,0.0,Unknown,0.450893,0.549107,0.0,5.0
1216,0061N00000Vbo55QAB,7857030,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,9.0,Closed Won,6.0,31.0,30.0,584000.0,1.0,1.0,0.0,None,0.044586,0.121019,0.792994,7.0
1217,0061N00000Vbo56QAB,9627317,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,12.0,Closed Won,2.0,5.0,5.0,25000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
1218,0061N00000Vbo57QAB,9818349,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,5.0,Closed Lost,2.0,5.0,5.0,50000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
1219,0061N00000Vbo58QAB,8350917,Exterior Accessories,Car Accessories,Pacific,Reseller,27.0,Closed Lost,2.0,7.0,7.0,62005.0,1.0,1.0,0.0,None,0.0,1.0,0.0,4.0
1220,0061N00000Vbo59QAB,7106629,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,72.0,Closed Won,4.0,4.0,4.0,201000.0,1.0,1.0,0.0,Known,0.0,0.421053,0.578947,5.0
1221,0061N00000Vbo5AQAR,6640382,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,83.0,Closed Lost,3.0,15.0,15.0,105000.0,2.0,2.0,0.0,Known,0.318182,0.681818,0.0,5.0
1222,0061N00000Vbo5BQAR,9439451,Exterior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,7.0,Closed Lost,2.0,16.0,16.0,25000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,3.0
1223,0061N00000Vbo5CQAR,7902110,Batteries & Accessories,Car Accessories,Northeast,Fields Sales,16.0,Closed Lost,2.0,33.0,33.0,110000.0,1.0,1.0,0.0,Known,1.0,0.0,0.0,5.0
1224,0061N00000Vbo5DQAR,7506656,Replacement Parts,Car Accessories,Midwest,Reseller,57.0,Closed Won,2.0,8.0,8.0,9338.0,3.0,3.0,3.0,Unknown,0.0,1.0,0.0,1.0
1225,0061N00000Vbo5EQAR,8075950,Towing & Hitches,Car Accessories,Southeast,Fields Sales,41.0,Closed Lost,3.0,3.0,3.0,0.0,1.0,1.0,0.0,Known,0.677419,0.322581,0.0,1.0
1226,0061N00000Vbo5FQAR,9626177,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,16.0,Closed Lost,1.0,0.0,0.0,48000.0,1.0,1.0,0.0,None,0.0,0.0,0.0,3.0
1227,0061N00000Vbo5GQAR,9397772,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,10.0,Closed Won,4.0,15.0,14.0,130000.0,1.0,1.0,2.0,Unknown,0.0,0.813333,0.14,5.0
1228,0061N00000Vbo5HQAR,8490619,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,28.0,Closed Lost,2.0,1.0,1.0,10000.0,1.0,1.0,2.0,Unknown,0.0,1.0,0.0,2.0
1229,0061N00000Vbo5IQAR,6821196,Exterior Accessories,Car Accessories,Northwest,Fields Sales,86.0,Closed Won,3.0,4.0,4.0,34883.0,5.0,1.0,4.0,Known,0.928571,0.071429,0.0,3.0
1230,0061N00000Vbo5JQAR,6298439,Exterior Accessories,Car Accessories,Pacific,Reseller,24.0,Closed Won,5.0,12.0,3.0,46504.0,1.0,1.0,0.0,Unknown,0.0,0.008475,0.228814,3.0
1231,0061N00000Vbo5KQAR,8175245,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,21.0,Closed Lost,2.0,19.0,19.0,300000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,6.0
1232,0061N00000Vbo5LQAR,8203189,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,37.0,Closed Won,2.0,2.0,2.0,8050.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
1233,0061N00000Vbo5MQAR,8502828,Exterior Accessories,Car Accessories,Midwest,Fields Sales,19.0,Closed Won,4.0,9.0,9.0,429447.0,1.0,1.0,0.0,Unknown,0.0,0.561798,0.438202,6.0
1234,0061N00000Vbo5NQAR,8026602,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,26.0,Closed Lost,2.0,19.0,19.0,30000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,3.0
1235,0061N00000Vbo5OQAR,7377539,Garage & Car Care,Car Accessories,Midwest,Reseller,70.0,Closed Won,1.0,0.0,0.0,5650.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
1236,0061N00000Vbo5PQAR,7506278,Batteries & Accessories,Car Accessories,Midwest,Reseller,64.0,Closed Lost,2.0,0.0,0.0,10000.0,1.0,4.0,0.0,Unknown,0.0,0.0,0.0,2.0
1237,0061N00000Vbo5QQAR,7538528,Performance Parts,Performance & Non-auto,Midwest,Reseller,63.0,Closed Won,1.0,0.0,0.0,11200.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1238,0061N00000Vbo5RQAR,8138852,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,32.0,Closed Lost,2.0,9.0,9.0,80000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
1239,0061N00000Vbo5SQAR,8208398,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Reseller,37.0,Closed Lost,2.0,3.0,3.0,50000.0,1.0,1.0,2.0,Unknown,0.0,0.0,1.0,4.0
1240,0061N00000Vbo5TQAR,8318332,Performance Parts,Performance & Non-auto,Southwest,Fields Sales,10.0,Closed Won,4.0,1.0,1.0,3000.0,1.0,1.0,0.0,Known,0.272727,0.0,0.727273,1.0
1241,0061N00000Vbo5UQAR,5679931,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,91.0,Closed Lost,4.0,47.0,47.0,200000.0,5.0,1.0,0.0,Unknown,0.144374,0.18896,0.666667,5.0
1242,0061N00000Vbo5VQAR,7633751,Garage & Car Care,Car Accessories,Northwest,Reseller,44.0,Closed Lost,2.0,16.0,16.0,10000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1243,0061N00000Vbo5WQAR,6055478,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,41.0,Closed Lost,5.0,79.0,79.0,100000.0,1.0,1.0,0.0,Unknown,0.114504,0.885496,0.0,5.0
1244,0061N00000Vbo5XQAR,9561404,Exterior Accessories,Car Accessories,Midwest,Reseller,18.0,Closed Won,1.0,0.0,0.0,40000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,3.0
1245,0061N00000Vbo5YQAR,9701440,Exterior Accessories,Car Accessories,Northeast,Reseller,3.0,Closed Lost,2.0,11.0,11.0,50000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
1246,0061N00000Vbo5ZQAR,8157881,Batteries & Accessories,Car Accessories,Southwest,Fields Sales,31.0,Closed Won,3.0,10.0,7.0,96974.0,1.0,1.0,0.0,Unknown,0.696078,0.0,0.0,4.0
1247,0061N00000Vbo5aQAB,6751332,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,1.0,Closed Lost,8.0,93.0,93.0,295000.0,1.0,3.0,0.0,Unknown,0.544865,0.455135,0.0,6.0
1248,0061N00000Vbo5bQAB,6861885,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,82.0,Closed Won,2.0,6.0,6.0,111948.0,5.0,5.0,0.0,Unknown,0.0,1.0,0.0,5.0
1249,0061N00000Vbo5cQAB,6784971,Replacement Parts,Car Accessories,Midwest,Reseller,92.0,Closed Won,1.0,0.0,0.0,15000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1250,0061N00000Vbo5dQAB,8531954,Batteries & Accessories,Car Accessories,Southeast,Reseller,20.0,Closed Lost,2.0,8.0,8.0,50000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
1251,0061N00000Vbo5eQAB,7988264,Exterior Accessories,Car Accessories,Northwest,Reseller,38.0,Closed Won,4.0,8.0,8.0,6410.0,1.0,1.0,3.0,Unknown,0.0,0.417722,0.582278,1.0
1252,0061N00000Vbo5fQAB,6722765,Exterior Accessories,Car Accessories,Midwest,Reseller,95.0,Closed Won,1.0,0.0,0.0,20000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1253,0061N00000Vbo5gQAB,6973603,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,85.0,Closed Won,1.0,0.0,0.0,21739.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1254,0061N00000Vbo5hQAB,6665631,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Fields Sales,49.0,Closed Lost,2.0,48.0,48.0,80000.0,4.0,5.0,0.0,Known,0.0,1.0,0.0,4.0
1255,0061N00000Vbo5iQAB,9602957,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,6.0,Closed Won,3.0,11.0,11.0,230017.0,1.0,1.0,0.0,Unknown,0.280702,0.719298,0.0,5.0
1256,0061N00000Vbo5jQAB,8325464,Interior Accessories,Car Accessories,Pacific,Reseller,16.0,Closed Lost,4.0,18.0,18.0,31002.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,3.0
1257,0061N00000Vbo5kQAB,7941469,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,48.0,Closed Won,1.0,0.0,0.0,12000.0,1.0,1.0,1.0,None,0.0,0.0,0.0,2.0
1258,0061N00000Vbo5lQAB,9715322,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,8.0,Closed Won,3.0,6.0,6.0,58139.0,1.0,1.0,0.0,Unknown,0.561404,0.438596,0.0,4.0
1259,0061N00000Vbo5mQAB,7054746,Shelters & RV,Performance & Non-auto,Midwest,Reseller,70.0,Closed Won,3.0,13.0,13.0,25000.0,3.0,1.0,0.0,Unknown,0.0,0.008,0.992,3.0
1260,0061N00000Vbo5nQAB,9548726,Shelters & RV,Performance & Non-auto,Midwest,Reseller,19.0,Closed Won,1.0,0.0,0.0,154334.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,5.0
1261,0061N00000Vbo5oQAB,6719025,Replacement Parts,Car Accessories,Northwest,Reseller,67.0,Closed Won,4.0,25.0,25.0,34834.0,5.0,4.0,1.0,Unknown,0.0,1.0,0.0,3.0
1262,0061N00000Vbo5pQAB,7782223,Batteries & Accessories,Car Accessories,Pacific,Reseller,35.0,Closed Lost,3.0,19.0,19.0,50000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,4.0
1263,0061N00000Vbo5qQAB,7462941,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,66.0,Closed Won,1.0,0.0,0.0,9900.0,3.0,4.0,1.0,Unknown,0.0,0.0,0.0,1.0
1264,0061N00000Vbo5rQAB,8417906,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,32.0,Closed Won,1.0,0.0,0.0,10000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1265,0061N00000Vbo5sQAB,7289150,Garage & Car Care,Car Accessories,Pacific,Telesales,69.0,Closed Lost,2.0,5.0,5.0,150000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
1266,0061N00000Vbo5tQAB,7278422,Towing & Hitches,Car Accessories,Northwest,Fields Sales,38.0,Closed Lost,4.0,36.0,36.0,600000.0,4.0,1.0,0.0,Unknown,0.171831,0.04507,0.783099,7.0
1267,0061N00000Vbo5uQAB,9870781,Exterior Accessories,Car Accessories,Northwest,Fields Sales,2.0,Closed Won,3.0,6.0,6.0,4150.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
1268,0061N00000Vbo5vQAB,7003074,Exterior Accessories,Car Accessories,Northwest,Reseller,65.0,Closed Lost,3.0,20.0,20.0,3614.0,2.0,2.0,0.0,Unknown,0.533333,0.466667,0.0,1.0
1269,0061N00000Vbo5wQAB,8211684,Performance Parts,Performance & Non-auto,Southwest,Fields Sales,18.0,Closed Won,2.0,22.0,22.0,25000.0,1.0,1.0,0.0,Known,0.0,0.0,1.0,3.0
1270,0061N00000Vbo5xQAB,7637370,Batteries & Accessories,Car Accessories,Southwest,Reseller,47.0,Closed Won,3.0,13.0,13.0,10000.0,1.0,1.0,3.0,None,0.008,0.992,0.0,2.0
1271,0061N00000Vbo5yQAB,9682790,Batteries & Accessories,Car Accessories,Southwest,Fields Sales,1.0,Closed Won,2.0,14.0,14.0,4333.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
1272,0061N00000Vbo5zQAB,7024201,Performance Parts,Performance & Non-auto,Southwest,Reseller,64.0,Closed Won,3.0,19.0,19.0,29931.0,4.0,2.0,0.0,Unknown,0.0,0.015625,0.984375,3.0
1273,0061N00000Vbo60QAB,7646737,Interior Accessories,Car Accessories,Pacific,Telecoverage,53.0,Closed Lost,2.0,6.0,6.0,250000.0,1.0,1.0,2.0,Unknown,1.0,0.0,0.0,6.0
1274,0061N00000Vbo61QAB,9701494,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,4.0,Closed Won,2.0,10.0,10.0,60000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
1275,0061N00000Vbo62QAB,8167809,Interior Accessories,Car Accessories,Pacific,Fields Sales,34.0,Closed Lost,2.0,7.0,7.0,120000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,5.0
1276,0061N00000Vbo63QAB,6698035,Exterior Accessories,Car Accessories,Northwest,Reseller,75.0,Closed Lost,2.0,21.0,21.0,3614.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
1277,0061N00000Vbo64QAB,7860319,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,46.0,Closed Lost,2.0,5.0,5.0,12269.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1278,0061N00000Vbo65QAB,6782665,Replacement Parts,Car Accessories,Northeast,Fields Sales,74.0,Closed Won,3.0,6.0,6.0,15000.0,1.0,5.0,2.0,Unknown,0.0,0.0,1.0,2.0
1279,0061N00000Vbo66QAB,6296247,Exterior Accessories,Car Accessories,Midwest,Fields Sales,91.0,Closed Won,4.0,8.0,8.0,41822.0,1.0,4.0,0.0,Known,0.0,0.071429,0.928571,3.0
1280,0061N00000Vbo67QAB,8459528,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,24.0,Closed Won,3.0,6.0,0.0,60000.0,1.0,1.0,3.0,Unknown,0.0,0.017857,0.0,4.0
1281,0061N00000Vbo68QAB,9395010,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,0.0,Closed Won,4.0,25.0,20.0,136000.0,1.0,1.0,1.0,Unknown,0.0,0.559184,0.257143,5.0
1282,0061N00000Vbo69QAB,7738089,Exterior Accessories,Car Accessories,Northeast,Reseller,45.0,Closed Lost,2.0,11.0,11.0,20000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,2.0
1283,0061N00000Vbo6AQAR,6619940,Shelters & RV,Performance & Non-auto,Southeast,Fields Sales,55.0,Closed Lost,9.0,32.0,13.0,40240.0,5.0,1.0,0.0,None,0.301242,0.10559,0.0,3.0
1284,0061N00000Vbo6BQAR,9429284,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,17.0,Closed Won,3.0,6.0,6.0,80000.0,1.0,1.0,2.0,None,0.0,0.047619,0.952381,4.0
1285,0061N00000Vbo6CQAR,6239749,Garage & Car Care,Car Accessories,Northwest,Reseller,76.0,Closed Lost,5.0,38.0,38.0,33502.0,1.0,2.0,2.0,Unknown,0.0,0.002625,0.997375,3.0
1286,0061N00000Vbo6DQAR,6732428,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,90.0,Closed Lost,2.0,4.0,4.0,20000.0,5.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1287,0061N00000Vbo6EQAR,8292080,Exterior Accessories,Car Accessories,Midwest,Fields Sales,16.0,Closed Lost,2.0,20.0,20.0,1000000.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,7.0
1288,0061N00000Vbo6FQAR,7123265,Garage & Car Care,Car Accessories,Pacific,Reseller,74.0,Closed Won,3.0,6.0,6.0,14000.0,3.0,3.0,0.0,Unknown,0.0,0.118644,0.881356,2.0
1289,0061N00000Vbo6GQAR,6788608,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,55.0,Closed Lost,2.0,37.0,37.0,150000.0,2.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
1290,0061N00000Vbo6HQAR,9370322,Garage & Car Care,Car Accessories,Midwest,Reseller,7.0,Closed Lost,3.0,19.0,19.0,22500.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1291,0061N00000Vbo6IQAR,7998227,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,18.0,Closed Lost,3.0,28.0,28.0,20000.0,1.0,1.0,3.0,Unknown,0.0,0.279152,0.720848,2.0
1292,0061N00000Vbo6JQAR,8371683,Batteries & Accessories,Car Accessories,Northeast,Reseller,26.0,Closed Lost,3.0,3.0,3.0,55000.0,1.0,1.0,0.0,None,0.0,1.0,0.0,4.0
1293,0061N00000Vbo6KQAR,6776068,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,91.0,Closed Won,2.0,2.0,2.0,1500.0,1.0,3.0,0.0,Known,0.0,0.0,1.0,1.0
1294,0061N00000Vbo6LQAR,9601243,Performance Parts,Performance & Non-auto,Pacific,Fields Sales,4.0,Closed Won,3.0,5.0,0.0,270000.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,6.0
1295,0061N00000Vbo6MQAR,6169976,Garage & Car Care,Car Accessories,Southeast,Reseller,23.0,Closed Won,4.0,2.0,2.0,25000.0,5.0,4.0,1.0,Unknown,0.0,1.0,0.0,3.0
1296,0061N00000Vbo6NQAR,9447685,Shelters & RV,Performance & Non-auto,Midwest,Reseller,17.0,Closed Won,2.0,0.0,0.0,18730.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,2.0
1297,0061N00000Vbo6OQAR,7102406,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,16.0,Closed Lost,8.0,36.0,36.0,15000.0,1.0,1.0,0.0,Known,0.0,0.072222,0.927778,2.0
1298,0061N00000Vbo6PQAR,7814750,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Reseller,13.0,Closed Won,7.0,7.0,7.0,60000.0,1.0,1.0,3.0,Known,0.0,0.630769,0.369231,4.0
1299,0061N00000Vbo6QQAR,8462959,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,18.0,Closed Won,2.0,12.0,12.0,2500.0,1.0,1.0,2.0,Unknown,0.0,1.0,0.0,1.0
1300,0061N00000Vbo6RQAR,6943365,Motorcycle Parts,Performance & Non-auto,Northwest,Fields Sales,19.0,Closed Lost,5.0,67.0,67.0,150000.0,5.0,2.0,0.0,Known,0.313988,0.19494,0.491071,5.0
1301,0061N00000Vbo6SQAR,6701139,Batteries & Accessories,Car Accessories,Southwest,Reseller,74.0,Closed Won,5.0,22.0,21.0,75000.0,5.0,1.0,0.0,Unknown,0.0,0.046296,0.907407,4.0
1302,0061N00000Vbo6TQAR,9718894,Performance Parts,Performance & Non-auto,Midwest,Telesales,3.0,Closed Lost,2.0,10.0,10.0,20000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,2.0
1303,0061N00000Vbo6UQAR,7204852,Garage & Car Care,Car Accessories,Midwest,Reseller,54.0,Closed Lost,2.0,22.0,22.0,170000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
1304,0061N00000Vbo6VQAR,9722141,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,2.0,Closed Won,2.0,12.0,12.0,20000.0,1.0,1.0,3.0,Unknown,0.0,1.0,0.0,2.0
1305,0061N00000Vbo6WQAR,7821176,Shelters & RV,Performance & Non-auto,Northeast,Fields Sales,5.0,Closed Lost,5.0,47.0,47.0,500000.0,1.0,1.0,0.0,Known,0.191489,0.808511,0.0,7.0
1306,0061N00000Vbo6XQAR,7953358,Exterior Accessories,Car Accessories,Pacific,Reseller,16.0,Closed Lost,4.0,32.0,32.0,155014.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,5.0
1307,0061N00000Vbo6YQAR,7812028,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,28.0,Closed Lost,6.0,24.0,24.0,20000.0,1.0,1.0,0.0,Unknown,0.0,0.648536,0.351464,2.0
1308,0061N00000Vbo6ZQAR,5075968,Performance Parts,Performance & Non-auto,Midwest,Reseller,24.0,Closed Won,6.0,43.0,43.0,62325.0,5.0,5.0,4.0,Unknown,0.098361,0.871194,0.030445,4.0
1309,0061N00000Vbo6aQAB,7220059,Garage & Car Care,Car Accessories,Northeast,Reseller,49.0,Closed Lost,2.0,27.0,27.0,9432.0,1.0,2.0,0.0,Unknown,0.0,1.0,0.0,1.0
1310,0061N00000Vbo6bQAB,7820597,Replacement Parts,Car Accessories,Midwest,Fields Sales,47.0,Closed Won,5.0,5.0,5.0,40000.0,1.0,1.0,3.0,Unknown,0.204082,0.265306,0.530612,3.0
1311,0061N00000Vbo6cQAB,6803498,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,91.0,Closed Won,1.0,0.0,0.0,27902.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,3.0
1312,0061N00000Vbo6dQAB,8139368,Exterior Accessories,Car Accessories,Southwest,Reseller,18.0,Closed Won,3.0,24.0,24.0,30000.0,1.0,1.0,0.0,Unknown,0.0,0.004237,0.995763,3.0
1313,0061N00000Vbo6eQAB,7670810,Exterior Accessories,Car Accessories,Midwest,Fields Sales,51.0,Closed Won,3.0,3.0,3.0,56149.0,1.0,1.0,1.0,Unknown,0.0,1.0,0.0,4.0
1314,0061N00000Vbo6fQAB,6965765,Exterior Accessories,Car Accessories,Midwest,Fields Sales,67.0,Closed Won,3.0,18.0,18.0,458469.0,3.0,3.0,0.0,None,0.0,0.79661,0.20339,6.0
1315,0061N00000Vbo6gQAB,9667869,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,12.0,Closed Won,2.0,3.0,3.0,1212.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,1.0
1316,0061N00000Vbo6hQAB,9462826,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,18.0,Closed Lost,2.0,5.0,5.0,90000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,4.0
1317,0061N00000Vbo6iQAB,7466467,Towing & Hitches,Car Accessories,Midwest,Fields Sales,48.0,Closed Lost,3.0,18.0,18.0,116600.0,1.0,1.0,0.0,Known,0.828729,0.171271,0.0,5.0
1318,0061N00000Vbo6jQAB,7893581,Towing & Hitches,Car Accessories,Northeast,Fields Sales,26.0,Closed Lost,2.0,23.0,23.0,50000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
1319,0061N00000Vbo6kQAB,7791184,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,48.0,Closed Lost,3.0,5.0,5.0,15501.0,1.0,1.0,0.0,Unknown,0.0,0.022222,0.977778,2.0
1320,0061N00000Vbo6lQAB,8473301,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,20.0,Closed Lost,6.0,7.0,7.0,0.0,1.0,1.0,0.0,Unknown,0.0,0.763889,0.236111,1.0
1321,0061N00000Vbo6mQAB,8515424,Towing & Hitches,Car Accessories,Pacific,Telesales,23.0,Closed Lost,2.0,5.0,5.0,20000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1322,0061N00000Vbo6nQAB,9635811,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,16.0,Closed Won,1.0,0.0,0.0,1864.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,1.0
1323,0061N00000Vbo6oQAB,7979231,Exterior Accessories,Car Accessories,Pacific,Reseller,47.0,Closed Lost,2.0,0.0,0.0,744070.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,7.0
1324,0061N00000Vbo6pQAB,9518451,Towing & Hitches,Car Accessories,Southwest,Fields Sales,14.0,Closed Lost,2.0,6.0,6.0,20000.0,1.0,1.0,0.0,Unknown,0.0,0.0,1.0,2.0
1325,0061N00000Vbo6qQAB,6828395,Exterior Accessories,Car Accessories,Northwest,Fields Sales,68.0,Closed Won,4.0,6.0,6.0,2000.0,2.0,3.0,0.0,None,0.274194,0.0,0.725806,1.0
1326,0061N00000Vbo6rQAB,7373799,Replacement Parts,Car Accessories,Pacific,Reseller,61.0,Closed Won,2.0,9.0,9.0,17051.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
1327,0061N00000Vbo6sQAB,6961413,Garage & Car Care,Car Accessories,Pacific,Reseller,64.0,Closed Won,6.0,10.0,10.0,15501.0,2.0,1.0,2.0,Known,0.0,0.115385,0.826923,2.0
1328,0061N00000Vbo6tQAB,9391083,Garage & Car Care,Car Accessories,Midwest,Reseller,23.0,Closed Won,2.0,2.0,2.0,5133.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,1.0
1329,0061N00000Vbo6uQAB,9522057,Exterior Accessories,Car Accessories,Northeast,Fields Sales,9.0,Closed Lost,2.0,11.0,11.0,100000.0,1.0,1.0,0.0,Unknown,1.0,0.0,0.0,5.0
1330,0061N00000Vbo6vQAB,6376229,Shelters & RV,Performance & Non-auto,Southeast,Reseller,78.0,Closed Lost,2.0,30.0,30.0,50000.0,1.0,1.0,0.0,Unknown,0.0,1.0,0.0,4.0
1331,0061N00000Vbo6wQAB,6999190,Shelters & RV,Performance & Non-auto,Midwest,Reseller,81.0,Closed Won,2.0,3.0,3.0,17000.0,2.0,1.0,0.0,Unknown,0.0,1.0,0.0,2.0
