,Id,Name,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c,NF_Subgroup__c_Batteries & Accessories,NF_Subgroup__c_Car Electronics,NF_Subgroup__c_Exterior Accessories,NF_Subgroup__c_Garage & Car Care,NF_Subgroup__c_Interior Accessories,NF_Subgroup__c_Motorcycle Parts,NF_Subgroup__c_Performance Parts,NF_Subgroup__c_Replacement Parts,NF_Subgroup__c_Shelters & RV,NF_Subgroup__c_Tires & Wheels,NF_Subgroup__c_Towing & Hitches,NF_Group__c_Car Accessories,NF_Group__c_Car Electronics,NF_Group__c_Performance & Non-auto,NF_Group__c_Tires & Wheels,NF_Region__c_Mid-Atlantic,NF_Region__c_Midwest,NF_Region__c_Northeast,NF_Region__c_Northwest,NF_Region__c_Pacific,NF_Region__c_Southeast,NF_Region__c_Southwest,NF_Route__c_Fields Sales,NF_Route__c_Other,NF_Route__c_Reseller,NF_Route__c_Telecoverage,NF_Route__c_Telesales,MainCompetitors__c_Known,MainCompetitors__c_None,MainCompetitors__c_Unknown
1574,0061N00000VboHJQAZ,8297118,0.0555555555556,0.0,0.375,0.158469945355,0.158469945355,0.077507,0.0,0.0,0.0,0.0673651474627,0.657682683984,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1575,0061N00000VboHKQAZ,7278295,0.484126984127,0.0,0.0625,0.0655737704918,0.0655737704918,0.55,0.5,0.75,0.5,0.0,0.0,0.69314718056,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1576,0061N00000VboHLQAZ,9611891,0.0396825396825,1.0,0.1875,0.0655737704918,0.0655737704918,0.244186,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1577,0061N00000VboHMQAZ,5199347,0.190476190476,1.0,0.125,0.0218579234973,0.0218579234973,0.0252,1.0,0.5,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1578,0061N00000VboHNQAZ,8227175,0.150793650794,0.0,0.125,0.109289617486,0.109289617486,0.05,0.0,0.0,0.0,0.154150965542,0.606135621752,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1579,0061N00000VboHOQAZ,9684217,0.0,1.0,0.0625,0.0765027322404,0.0765027322404,0.09,0.0,0.0,0.75,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1580,0061N00000VboHPQAZ,7132670,0.507936507937,0.0,0.0625,0.0819672131148,0.0819672131148,0.03,0.25,0.25,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1581,0061N00000VboHQQAZ,7384143,0.5,1.0,0.0625,0.0382513661202,0.0382513661202,0.005,0.5,0.25,0.0,0.69314718056,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1582,0061N00000VboHRQAZ,8162609,0.15873015873,0.0,0.25,0.114754098361,0.114754098361,0.006578,0.0,0.0,0.0,0.0,0.625367144719,0.123162319111,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1583,0061N00000VboHSQAZ,6762959,0.666666666667,1.0,0.25,0.0491803278689,0.0437158469945,0.065,0.0,0.0,0.0,0.0842602628097,0.401795048337,0.293161284118,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1584,0061N00000VboHTQAZ,9707653,0.0714285714286,0.0,0.0625,0.0218579234973,0.0218579234973,0.25,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1585,0061N00000VboHUQAZ,8116734,0.309523809524,0.0,0.125,0.016393442623,0.016393442623,0.035,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1586,0061N00000VboHVQAZ,8327607,0.111111111111,0.0,0.0625,0.120218579235,0.120218579235,0.16,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1587,0061N00000VboHWQAZ,7595610,0.388888888889,0.0,0.25,0.0601092896175,0.0601092896175,0.015,0.0,0.0,0.0,0.0,0.684097354131,0.0178575997009,0.166666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1588,0061N00000VboHXQAZ,7223792,0.428571428571,0.0,0.125,0.114754098361,0.114754098361,0.0,0.0,0.0,0.0,0.535861592037,0.255479077412,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1589,0061N00000VboHYQAZ,7720619,0.277777777778,0.0,0.125,0.120218579235,0.120218579235,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1590,0061N00000VboHZQAZ,8339885,0.238095238095,1.0,0.0625,0.0273224043716,0.0273224043716,0.038319,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1591,0061N00000VboHaQAJ,7897216,0.31746031746,0.0,0.0625,0.0546448087432,0.0546448087432,0.049079,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1592,0061N00000VboHbQAJ,6862722,0.166666666667,0.0,0.0625,0.366120218579,0.366120218579,0.155014,1.0,0.75,0.0,0.0,0.0,0.69314718056,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1593,0061N00000VboHcQAJ,7792126,0.388888888889,1.0,0.0625,0.0218579234973,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1594,0061N00000VboHdQAJ,7901427,0.380952380952,1.0,0.0625,0.0109289617486,0.0109289617486,0.0046,0.0,0.0,0.5,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1595,0061N00000VboHeQAJ,7531388,0.484126984127,1.0,0.0625,0.016393442623,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1596,0061N00000VboHfQAJ,7583988,0.293650793651,1.0,0.0625,0.131147540984,0.131147540984,0.176,0.0,0.0,0.75,0.0,0.0,0.69314718056,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1597,0061N00000VboHgQAJ,7187803,0.611111111111,1.0,0.0,0.0,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1598,0061N00000VboHhQAJ,9385106,0.198412698413,0.0,0.0625,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1599,0061N00000VboHiQAJ,6632237,0.47619047619,0.0,0.0625,0.213114754098,0.213114754098,0.023684,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1600,0061N00000VboeOQAR,7346851,0.388888888889,NaN,0.125,0.0273224043716,0.0273224043716,0.004,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1601,0061N00000VboePQAR,6814469,0.15873015873,NaN,0.25,0.382513661202,0.382513661202,0.48,1.0,0.0,1.0,0.424773495641,0.307106687134,0.105503505434,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1602,0061N00000VboeQQAR,7435290,0.52380952381,NaN,0.0625,0.00546448087432,0.00546448087432,0.009,1.0,1.0,0.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1603,0061N00000VboeRQAR,8457795,0.126984126984,NaN,0.0625,0.0710382513661,0.0710382513661,0.04,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1604,0061N00000VboeSQAR,9486268,0.15873015873,NaN,0.0625,0.0109289617486,0.0109289617486,0.007361,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1605,0061N00000VboeTQAR,6705401,0.357142857143,NaN,0.1875,0.0710382513661,0.0710382513661,0.076073,0.0,0.0,0.25,0.0,0.649227685401,0.0824441296426,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1606,0061N00000VboeUQAR,7154308,0.5,NaN,0.3125,0.0874316939891,0.0874316939891,0.3,1.0,1.0,1.0,0.0254786450493,0.576975658218,0.176930383835,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1607,0061N00000VboeVQAR,7549110,0.388888888889,NaN,0.125,0.0710382513661,0.0710382513661,0.05,0.0,0.0,0.0,0.0,0.646627212544,0.0870112936563,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1608,0061N00000VboeWQAR,6521553,0.325396825397,NaN,0.125,0.0327868852459,0.0327868852459,0.125,0.25,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1609,0061N00000VboeXQAR,7864312,0.365079365079,NaN,0.1875,0.0218579234973,0.0109289617486,0.141,0.0,0.0,0.75,0.0,0.0,0.423814392231,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1610,0061N00000VboeYQAR,7003793,0.357142857143,NaN,0.0625,0.0,0.0,0.005,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1611,0061N00000VboeZQAR,9710507,0.111111111111,NaN,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1612,0061N00000VboeaQAB,6380783,0.595238095238,NaN,0.125,0.0327868852459,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1613,0061N00000VboebQAB,6974602,0.47619047619,NaN,0.0625,0.136612021858,0.136612021858,0.1,0.0,0.75,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1614,0061N00000VboecQAB,7524023,0.507936507937,NaN,0.0,0.0,0.0,0.062474,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1615,0061N00000VboedQAB,6837925,0.539682539683,NaN,0.0625,0.120218579235,0.120218579235,0.0056,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1616,0061N00000VboeeQAB,6465896,0.626984126984,NaN,0.0625,0.142076502732,0.142076502732,0.03,0.25,0.25,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1617,0061N00000VboefQAB,7161459,0.619047619048,NaN,0.0,0.0,0.0,0.008249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1618,0061N00000VboegQAB,9538966,0.119047619048,NaN,0.0625,0.0218579234973,0.0218579234973,0.06,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1619,0061N00000VboehQAB,8250345,0.126984126984,NaN,0.125,0.120218579235,0.120218579235,0.005,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1620,0061N00000VboeiQAB,6262507,0.492063492063,NaN,0.0625,0.284153005464,0.284153005464,0.006847,0.25,0.25,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1621,0061N00000VboejQAB,8253343,0.277777777778,NaN,0.0625,0.016393442623,0.016393442623,0.055746,0.0,0.0,0.5,0.0,0.69314718056,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1622,0061N00000VboekQAB,6679274,0.690476190476,NaN,0.3125,0.0491803278689,0.00546448087432,0.02,0.0,0.0,0.0,0.0,0.0210538050311,0.0618756037181,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1623,0061N00000VboelQAB,6533358,0.492063492063,NaN,0.125,0.224043715847,0.224043715847,0.00744,0.0,0.0,0.0,0.00737970288578,0.689436805624,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1624,0061N00000VboemQAB,7033362,0.642857142857,NaN,0.125,0.0,0.0,0.503,0.75,1.0,0.0,0.0,0.0,0.69314718056,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1625,0061N00000VboenQAB,6803983,0.722222222222,NaN,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1626,0061N00000VboeoQAB,9988643,0.0,NaN,0.125,0.0218579234973,0.0218579234973,0.03,0.0,0.0,0.0,0.0,0.287681822452,0.510825823766,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1627,0061N00000VboepQAB,7088283,0.579365079365,NaN,0.125,0.0382513661202,0.0382513661202,0.039263,0.0,0.0,0.0,0.686367248677,0.0,0.013423500332,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1628,0061N00000VboeqQAB,7819731,0.206349206349,NaN,0.0625,0.147540983607,0.147540983607,0.025,0.0,0.0,1.0,0.69314718056,0.0,0.0,0.333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1629,0061N00000VboerQAB,9936058,0.047619047619,NaN,0.0625,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1630,0061N00000VboesQAB,7973674,0.349206349206,NaN,0.0625,0.016393442623,0.016393442623,0.240963,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1631,0061N00000VboetQAB,7095487,0.539682539683,NaN,0.125,0.0710382513661,0.0710382513661,0.025,0.0,1.0,0.0,0.45267879219,0.355911352477,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1632,0061N00000VboeuQAB,7188186,0.444444444444,NaN,0.0625,0.114754098361,0.114754098361,0.025,0.0,0.75,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1633,0061N00000VboevQAB,8322342,0.126984126984,NaN,0.0625,0.103825136612,0.103825136612,0.1,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1634,0061N00000VboewQAB,7051154,0.34126984127,NaN,0.1875,0.0491803278689,0.0491803278689,0.17,0.0,1.0,0.0,0.0,0.506420535596,0.293161284118,0.666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1635,0061N00000VboexQAB,8343146,0.00793650793651,NaN,0.1875,0.185792349727,0.174863387978,0.204186,0.0,0.0,0.5,0.0,0.172936824293,0.559194556373,0.666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1636,0061N00000VboeyQAB,8042609,0.349206349206,NaN,0.125,0.00546448087432,0.00546448087432,0.15,0.0,0.0,1.0,0.0,0.0,0.459532118852,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1637,0061N00000VboezQAB,7482576,0.396825396825,NaN,0.3125,0.0819672131148,0.0819672131148,0.05,0.0,0.0,0.0,0.39890765493,0.411979841077,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1638,0061N00000Vbof0QAB,8528484,0.142857142857,NaN,0.125,0.0546448087432,0.0546448087432,0.01,0.0,0.0,0.0,0.195973773081,0.578580529289,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1639,0061N00000Vbof1QAB,7162500,0.492063492063,NaN,0.0625,0.0874316939891,0.0874316939891,0.02,0.0,0.75,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1640,0061N00000Vbof2QAB,8296547,0.126984126984,NaN,0.125,0.109289617486,0.109289617486,0.006097,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1641,0061N00000Vbof3QAB,6788809,0.31746031746,NaN,0.125,0.284153005464,0.284153005464,0.05,0.0,0.25,0.0,0.0,0.160773557221,0.601898292534,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1642,0061N00000Vbof4QAB,7029389,0.611111111111,NaN,0.0625,0.0382513661202,0.0382513661202,0.036,0.5,0.5,0.0,0.69314718056,0.0,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1643,0061N00000Vbof5QAB,9755767,0.031746031746,NaN,0.1875,0.016393442623,0.0109289617486,0.005,0.0,0.0,0.0,0.0,0.575364269904,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1644,0061N00000Vbof6QAB,7768416,0.380952380952,NaN,0.4375,0.0327868852459,0.0327868852459,0.045,0.0,0.0,0.0,0.0826918110832,0.243622028604,0.493433860001,0.333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1645,0061N00000Vbof7QAB,9626664,0.126984126984,NaN,0.0,0.0,0.0,0.001162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1646,0061N00000Vbof8QAB,7169284,0.619047619048,NaN,0.0,0.0,0.0,0.00559,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1647,0061N00000Vbof9QAB,5407439,0.722222222222,NaN,0.4375,0.322404371585,0.229508196721,0.015,0.0,0.75,0.0,0.0692200456809,0.261313712831,0.30124172345,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1648,0061N00000VbofAQAR,7824412,0.0634920634921,NaN,0.1875,0.24043715847,0.24043715847,0.6,0.0,0.0,0.0,0.0,0.429526627292,0.380810328135,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1649,0061N00000VbofBQAR,7227579,0.373015873016,NaN,0.25,0.109289617486,0.109289617486,0.507,0.0,0.0,0.75,0.0,0.512823626429,0.281412459438,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1650,0061N00000VbofCQAR,6837477,0.714285714286,NaN,0.0,0.0,0.0,0.001976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1651,0061N00000VbofDQAR,8365140,0.150793650794,NaN,0.0625,0.0819672131148,0.0819672131148,1e-05,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1652,0061N00000VbofEQAR,6786411,0.388888888889,NaN,0.0625,0.234972677596,0.234972677596,0.1,1.0,1.0,0.0,0.69314718056,0.0,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1653,0061N00000VbofFQAR,6810107,0.619047619048,NaN,0.125,0.0218579234973,0.0218579234973,0.097,0.5,0.5,0.0,0.0,0.0,0.69314718056,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1654,0061N00000VbofGQAR,7353584,0.47619047619,NaN,0.125,0.0601092896175,0.0601092896175,0.005,0.0,0.0,0.0,0.0188688581361,0.683577537236,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1655,0061N00000VbofHQAR,9424850,0.174603174603,NaN,0.0625,0.0109289617486,0.0109289617486,0.07,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1656,0061N00000VbofIQAR,9406418,0.166666666667,NaN,0.0625,0.0218579234973,0.0218579234973,0.3,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1657,0061N00000VbofJQAR,7172351,0.611111111111,NaN,0.0,0.0,0.0,0.010627,0.0,1.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1658,0061N00000VbofKQAR,9908533,0.047619047619,NaN,0.125,0.00546448087432,0.00546448087432,0.0032,0.0,0.0,0.0,0.45198539647,0.356674643939,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1659,0061N00000VbofLQAR,6432690,0.190476190476,NaN,0.125,0.0327868852459,0.0327868852459,0.029488,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1660,0061N00000VbofMQAR,9723837,0.0634920634921,NaN,0.0625,0.0273224043716,0.0273224043716,0.163,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1661,0061N00000VbofNQAR,6970224,0.642857142857,NaN,0.125,0.0218579234973,0.0109289617486,0.025,0.75,1.0,0.0,0.0,0.476924003125,0.0,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1662,0061N00000VbofOQAR,7473417,0.47619047619,NaN,0.125,0.0273224043716,0.0,0.02,0.0,0.0,0.0,0.0,0.0194182397032,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1663,0061N00000VbofPQAR,9656431,0.0873015873016,NaN,0.125,0.0218579234973,0.0218579234973,0.042,0.0,0.0,0.0,0.0,0.0706178172139,0.655875646522,0.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
