Random Num,NF_Opportunity,Close Date,Opportunity Name,NF_Subgroup,NF_Group,NF_Region,NF_Route,NF_Stage_Duration,Stage,NF_Stage_Change_Count,NF_Days_Through_Closing,NF_Days_Through_Qualified,Amount,NF_Client_Rev_Mil,NF_Client_Size_Employee,NF_Rev_T24M_Category,Main Compeitor(s),NF_Ratio_Identified_To_Total_Days,NF_Ratio_Validated_To_Total_Days,NF_Ratio_Qualified_To_Total_Days,NF_Deal_Size_Category
1556,1,1/1/2018,6892347,Garage & Car Care,Car Accessories,Southeast,Fields Sales,54,Closed Lost,5,34,34,132000,2,1,0,Known,0.287834,0.712166,0,5
1556,1,1/1/2018,8223785,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,7,Closed Lost,5,20,20,41000,1,1,0,Known,0,0,1,3
1558,1,1/1/2018,9600206,Interior Accessories,Car Accessories,Pacific,Fields Sales,4,Closed Won,4,8,6,59680,1,1,1,Unknown,0,0,0.805195,4
1559,1,1/1/2018,8043732,Shelters & RV,Performance & Non-auto,Pacific,Reseller,27,Closed Lost,2,18,18,62005,1,1,0,Unknown,0,1,0,4
1560,1,1/1/2018,6137295,Batteries & Accessories,Car Accessories,Northwest,Fields Sales,91,Closed Lost,2,27,27,60240,4,5,0,Unknown,1,0,0,4
1560,1,1/1/2018,6823605,Exterior Accessories,Car Accessories,Northwest,Reseller,84,Closed Won,3,6,6,0,5,3,0,Unknown,0,0.015625,0.984375,1
1562,1,1/1/2018,9536203,Batteries & Accessories,Car Accessories,Mid-Atlantic,Reseller,1,Closed Lost,2,19,19,20000,1,1,0,Unknown,0,1,0,2
1563,1,1/1/2018,7835336,Batteries & Accessories,Car Accessories,Southwest,Reseller,27,Closed Lost,2,24,24,60000,1,1,0,Unknown,0,1,0,4
1563,1,1/1/2018,6127264,Motorcycle Parts,Performance & Non-auto,Northeast,Other,83,Closed Won,2,0,0,20000,2,1,0,None,0,0,0,2
1563,1,1/1/2018,9694191,Exterior Accessories,Car Accessories,Midwest,Telesales,7,Closed Won,4,4,4,30983,1,1,0,Unknown,0,0.358974,0.641026,3
1564,1,1/1/2018,7444634,Garage & Car Care,Car Accessories,Southwest,Reseller,45,Closed Won,2,22,22,0,1,1,0,Unknown,1,0,0,1
1567,1,1/1/2018,7864541,Batteries & Accessories,Car Accessories,Pacific,Telesales,22,Closed Won,4,5,5,146000,1,1,2,None,0,0.020833,0.979167,5
1568,1,1/1/2018,7003736,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,65,Closed Lost,2,19,19,19000,1,1,0,Unknown,0,1,0,2
1568,1,1/1/2018,6590616,Batteries & Accessories,Car Accessories,Southwest,Reseller,83,Closed Won,5,12,12,54924,3,3,2,Unknown,0,0,0.991453,4
1569,1,1/1/2018,7545700,Interior Accessories,Car Accessories,Pacific,Other,48,Closed Lost,3,15,15,125000,1,1,0,Unknown,0.643836,0.356164,0,5
1569,1,1/1/2018,7910219,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Fields Sales,26,Closed Lost,3,23,23,110000,1,1,0,Unknown,0.286325,0.713675,0,5
1571,1,1/1/2018,9904877,Motorcycle Parts,Performance & Non-auto,Southeast,Fields Sales,7,Closed Won,1,0,0,3891,1,1,0,Unknown,0,0,0,1
1572,1,1/1/2018,9841717,Garage & Car Care,Car Accessories,Midwest,Reseller,0,Closed Lost,2,9,9,25000,1,1,0,Unknown,1,0,0,3
1572,1,1/1/2018,8138583,Exterior Accessories,Car Accessories,Southeast,Telesales,28,Closed Lost,3,14,14,100000,1,1,0,Unknown,0.057554,0.942446,0,5
1572,1,1/1/2018,7377739,Garage & Car Care,Car Accessories,Midwest,Reseller,70,Closed Won,1,0,0,176600,1,1,0,Unknown,0,0,0,5
1573,1,1/1/2018,7150985,Performance Parts,Performance & Non-auto,Midwest,Reseller,58,Closed Lost,2,20,20,50000,3,3,0,Unknown,0,1,0,4
1573,1,1/1/2018,6751714,Exterior Accessories,Car Accessories,Midwest,Reseller,93,Closed Won,2,0,0,4000,1,1,0,Unknown,0,0,1,1
1574,1,1/1/2018,8245006,Exterior Accessories,Car Accessories,Mid-Atlantic,Other,29,Closed Lost,3,9,9,70000,1,1,0,Known,0,0.544444,0.455556,4
1574,1,1/1/2018,8152800,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,39,Closed Won,2,2,2,6744,1,1,1,Unknown,0,1,0,1
1576,1,1/1/2018,7812303,Exterior Accessories,Car Accessories,Midwest,Reseller,42,Closed Won,3,10,10,5000,1,1,0,Unknown,0,0.454545,0.545455,1
1579,1,1/1/2018,6965515,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,57,Closed Lost,3,28,28,140000,4,4,0,Known,0,0.405694,0.594306,5
1581,1,1/1/2018,7876070,Garage & Car Care,Car Accessories,Southeast,Reseller,37,Closed Won,3,13,13,11000,1,1,0,Unknown,0.067669,0.932331,0,2
1581,1,1/1/2018,7755602,Shelters & RV,Performance & Non-auto,Northwest,Fields Sales,36,Closed Won,4,18,16,50000,1,1,0,None,0,0.752747,0.131868,4
1583,1,1/1/2018,7333379,Towing & Hitches,Car Accessories,Mid-Atlantic,Reseller,58,Closed Lost,5,13,13,15000,1,1,0,Unknown,0.083969,0.916031,0,2
1583,1,1/1/2018,8027035,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,37,Closed Lost,2,9,9,67885,1,1,0,None,0,1,0,4
1585,1,1/1/2018,9841719,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,0,Closed Lost,2,9,9,80000,1,1,0,Unknown,0,1,0,4
1587,1,1/1/2018,8054764,Garage & Car Care,Car Accessories,Midwest,Reseller,27,Closed Lost,2,18,18,45000,1,1,0,None,0,1,0,3
1588,1,1/1/2018,6948975,Tires & Wheels,Tires & Wheels,Midwest,Fields Sales,73,Closed Lost,3,10,10,150000,1,5,0,Known,0,1,0,5
1589,1,1/1/2018,6932864,Garage & Car Care,Car Accessories,Midwest,Fields Sales,83,Closed Lost,2,3,3,50000,5,4,0,Unknown,0,1,0,4
1589,1,1/1/2018,6701431,Shelters & RV,Performance & Non-auto,Northeast,Reseller,96,Closed Won,1,0,0,47000,1,1,0,Unknown,0,0,0,3
1590,1,1/1/2018,6848970,Replacement Parts,Car Accessories,Midwest,Fields Sales,81,Closed Won,2,9,9,31000,1,1,4,None,1,0,0,3
1590,1,1/1/2018,9620596,Exterior Accessories,Car Accessories,Midwest,Fields Sales,5,Closed Won,2,12,12,153374,1,1,2,Unknown,0,0,1,5
1591,1,1/1/2018,7649578,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,57,Closed Lost,2,2,2,6000,1,1,0,Unknown,0,1,0,1
1591,1,1/1/2018,6892299,Interior Accessories,Car Accessories,Southeast,Fields Sales,64,Closed Lost,3,24,24,178000,5,1,0,Unknown,0,0.059574,0.940426,5
1592,1,1/1/2018,4940297,Shelters & RV,Performance & Non-auto,Midwest,Reseller,83,Closed Lost,2,87,87,10000,1,1,0,Unknown,0,1,0,2
1592,1,1/1/2018,9841492,Garage & Car Care,Car Accessories,Midwest,Reseller,10,Closed Won,1,0,0,96413,1,1,0,Unknown,0,0,0,4
1593,1,1/1/2018,7038807,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,79,Closed Lost,2,4,4,15501,1,1,0,Unknown,0,1,0,2
1594,1,1/1/2018,7874976,Batteries & Accessories,Car Accessories,Southwest,Reseller,35,Closed Lost,2,16,16,85000,1,1,0,Unknown,0,1,0,4
1595,1,1/1/2018,6949048,Batteries & Accessories,Car Accessories,Southeast,Reseller,49,Closed Lost,4,37,37,4000,4,3,0,Unknown,0,0.896458,0.103542,1
1595,1,1/1/2018,7473522,Motorcycle Parts,Performance & Non-auto,Southeast,Reseller,44,Closed Lost,2,22,22,30000,1,1,0,Unknown,0,1,0,3
1595,1,1/1/2018,6058403,Performance Parts,Performance & Non-auto,Northeast,Fields Sales,42,Closed Won,6,32,32,37000,1,4,0,Known,0.195046,0.049536,0.755418,3
1595,1,1/1/2018,8363372,Batteries & Accessories,Car Accessories,Pacific,Fields Sales,34,Closed Won,1,0,0,9000,1,1,0,Unknown,0,0,0,1
1596,1,1/1/2018,7343023,Interior Accessories,Car Accessories,Southwest,Reseller,66,Closed Won,6,5,5,140000,3,2,0,Unknown,0,0.888889,0.018519,5
1597,1,1/1/2018,7253899,Garage & Car Care,Car Accessories,Pacific,Reseller,51,Closed Lost,4,24,24,61850,3,4,0,Unknown,0,0.92437,0.07563,4
1597,1,1/1/2018,8093073,Batteries & Accessories,Car Accessories,Northwest,Reseller,37,Closed Won,2,7,7,376696,1,1,0,Unknown,0,1,0,6
1598,1,1/1/2018,7651865,Motorcycle Parts,Performance & Non-auto,Southwest,Reseller,44,Closed Lost,3,15,15,20000,1,1,0,Unknown,0.131579,0.868421,0,2
1598,1,1/1/2018,8253962,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,37,Closed Won,2,1,1,15001,1,1,1,Unknown,0,1,0,2
1599,1,1/1/2018,8064404,Motorcycle Parts,Performance & Non-auto,Northeast,Reseller,23,Closed Won,3,22,0,25000,1,1,0,Unknown,0,0.004587,0,3
1602,1,1/1/2018,6578598,Exterior Accessories,Car Accessories,Midwest,Reseller,24,Closed Won,2,0,0,550,1,1,0,Unknown,0,0,0,1
1606,1,1/1/2018,6759242,Exterior Accessories,Car Accessories,Northeast,Fields Sales,91,Closed Lost,2,3,3,300000,3,4,0,Known,1,0,0,6
1606,1,1/1/2018,7242533,Motorcycle Parts,Performance & Non-auto,Northeast,Reseller,41,Closed Won,4,12,12,58701,1,1,0,Unknown,0,0.026087,0.973913,4
1608,1,1/1/2018,9626217,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,16,Closed Won,1,0,0,7764,1,1,0,None,0,0,0,1
1608,1,1/1/2018,7854724,Garage & Car Care,Car Accessories,Northwest,Reseller,51,Closed Won,1,0,0,34275,1,1,1,Unknown,0,0,0,3
1610,1,1/1/2018,7592560,Interior Accessories,Car Accessories,Midwest,Fields Sales,26,Closed Lost,5,35,35,200000,1,1,0,Unknown,0.02,0.98,0,5
1610,1,1/1/2018,8283181,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,16,Closed Lost,2,20,20,10000,1,1,2,None,0,1,0,2
1610,1,1/1/2018,9640797,Exterior Accessories,Car Accessories,Northeast,Fields Sales,13,Closed Lost,2,3,3,500000,1,1,0,Unknown,1,0,0,7
1611,1,1/1/2018,7151572,Interior Accessories,Car Accessories,Pacific,Fields Sales,60,Closed Lost,2,19,19,9300,5,3,0,None,0,0,1,1
1612,1,1/1/2018,7003920,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,77,Closed Lost,2,7,7,200000,1,1,0,Known,0,0,1,5
1613,1,1/1/2018,7202503,Batteries & Accessories,Car Accessories,Northeast,Reseller,75,Closed Lost,2,1,1,15000,5,1,0,Unknown,0,1,0,2
1614,1,1/1/2018,7343967,Shelters & RV,Performance & Non-auto,Pacific,Other,67,Closed Won,3,4,4,290000,1,5,1,Known,0,0.2,0.8,6
1617,1,1/1/2018,8162066,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,23,Closed Won,4,18,11,444000,1,1,0,None,0.247191,0.348315,0,6
1617,1,1/1/2018,6729323,Garage & Car Care,Car Accessories,Pacific,Reseller,91,Closed Won,4,2,2,85258,4,1,0,Unknown,0,0.666667,0.333333,4
1619,1,1/1/2018,6316040,Replacement Parts,Car Accessories,Northeast,Reseller,41,Closed Won,4,11,11,105000,1,1,0,Unknown,0,0.009091,0.990909,5
1620,1,1/1/2018,8342893,Shelters & RV,Performance & Non-auto,Pacific,Fields Sales,7,Closed Lost,2,27,27,46504,1,1,0,None,1,0,0,3
1620,1,1/1/2018,9496826,Shelters & RV,Performance & Non-auto,Pacific,Other,18,Closed Won,3,3,2,300000,1,1,0,Unknown,0,0,0.5,6
1621,1,1/1/2018,7847594,Motorcycle Parts,Performance & Non-auto,Midwest,Telesales,2,Closed Lost,5,49,49,17000,1,1,0,Known,0,0.45102,0.54898,2
1624,1,1/1/2018,6291995,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,24,Closed Won,5,5,1,28000,1,1,0,Known,0,0,0.28,3
1624,1,1/1/2018,7020277,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Reseller,82,Closed Won,2,1,1,17000,2,1,0,Unknown,1,0,0,2
1626,1,1/1/2018,8101382,Exterior Accessories,Car Accessories,Midwest,Reseller,37,Closed Won,2,6,6,3987,1,1,0,None,0,1,0,1
1627,1,1/1/2018,7998351,Exterior Accessories,Car Accessories,Northwest,Reseller,47,Closed Lost,1,0,0,92105,1,1,0,Unknown,0,0,0,4
1628,1,1/1/2018,7590946,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,56,Closed Lost,2,5,5,20000,1,1,0,Unknown,0,1,0,2
1628,1,1/1/2018,6665688,Performance Parts,Performance & Non-auto,Pacific,Fields Sales,74,Closed Lost,4,23,23,105000,1,1,0,Known,0.586667,0.044444,0.368889,5
1628,1,1/1/2018,7688388,Exterior Accessories,Car Accessories,Midwest,Fields Sales,46,Closed Lost,7,12,8,218000,1,1,0,None,0,0.275862,0.431034,5
1629,1,1/1/2018,7349806,Garage & Car Care,Car Accessories,Midwest,Reseller,58,Closed Won,3,13,13,19440,4,3,1,Unknown,0,0.89313,0.10687,2
1630,1,1/1/2018,9555659,Replacement Parts,Car Accessories,Southeast,Fields Sales,1,Closed Won,3,18,4,13000,1,1,1,Unknown,0,0.221591,0,2
1630,1,1/1/2018,9730196,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,10,Closed Won,4,3,3,21000,1,1,0,Unknown,0.137931,0.241379,0.62069,2
1631,1,1/1/2018,7583060,Exterior Accessories,Car Accessories,Pacific,Reseller,17,Closed Lost,5,38,0,110680,1,1,0,Unknown,0,0.002667,0,5
1631,1,1/1/2018,7394820,Batteries & Accessories,Car Accessories,Pacific,Other,49,Closed Won,6,3,2,7500,1,3,1,Unknown,0,0.038462,0.538462,1
1632,1,1/1/2018,7872099,Batteries & Accessories,Car Accessories,Midwest,Fields Sales,4,Closed Lost,3,46,46,100000,1,1,0,Known,0.008658,0.991342,0,5
1632,1,1/1/2018,8359802,Exterior Accessories,Car Accessories,Midwest,Reseller,16,Closed Lost,3,18,18,50000,1,1,0,Unknown,0,1,0,4
1632,1,1/1/2018,8104093,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,11,Closed Lost,2,0,0,101000,1,1,0,Unknown,0,0,0,5
1633,1,1/1/2018,7235791,Replacement Parts,Car Accessories,Midwest,Fields Sales,30,Closed Lost,2,45,45,100000,5,4,0,Unknown,1,0,0,5
1633,1,1/1/2018,9850447,Motorcycle Parts,Performance & Non-auto,Midwest,Fields Sales,7,Closed Won,2,2,2,15000,1,1,0,Unknown,0,1,0,2
1635,1,1/1/2018,6809934,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,89,Closed Lost,2,2,2,12401,4,4,2,Unknown,0,1,0,2
1636,1,1/1/2018,8500632,Garage & Car Care,Car Accessories,Southwest,Reseller,20,Closed Won,2,9,9,10000,1,1,0,Unknown,0,1,0,2
1637,1,1/1/2018,7777579,Exterior Accessories,Car Accessories,Midwest,Reseller,41,Closed Won,2,12,12,11000,1,1,3,Known,0,0,1,2
1638,1,1/1/2018,6348544,Motorcycle Parts,Performance & Non-auto,Northeast,Fields Sales,90,Closed Won,4,20,18,26343,4,5,0,Unknown,0,0.303483,0.606965,3
1640,1,1/1/2018,8322532,Replacement Parts,Car Accessories,Southwest,Reseller,7,Closed Lost,5,28,28,20000,1,1,0,Unknown,0,1,0,2
1641,1,1/1/2018,9638925,Garage & Car Care,Car Accessories,Pacific,Telesales,12,Closed Won,2,0,0,46000,1,1,1,None,0,0,0,3
1642,1,1/1/2018,9393207,Interior Accessories,Car Accessories,Southeast,Fields Sales,22,Closed Lost,5,3,3,100000,1,1,0,Unknown,0.44,0,0.56,5
1642,1,1/1/2018,5930223,Shelters & RV,Performance & Non-auto,Pacific,Fields Sales,82,Closed Lost,3,44,44,0,5,1,0,Known,0.420455,0.579545,0,1
1642,1,1/1/2018,6127476,Motorcycle Parts,Performance & Non-auto,Mid-Atlantic,Reseller,23,Closed Won,2,0,0,15837,1,1,0,Unknown,0,0,0,2
1645,1,1/1/2018,8445917,Garage & Car Care,Car Accessories,Mid-Atlantic,Fields Sales,23,Closed Lost,2,7,7,105000,1,1,0,Unknown,0,1,0,5
1649,1,1/1/2018,7204926,Batteries & Accessories,Car Accessories,Mid-Atlantic,Reseller,57,Closed Lost,2,19,19,52000,1,1,0,Unknown,0,1,0,4
1650,1,1/1/2018,6476293,Replacement Parts,Car Accessories,Midwest,Telesales,27,Closed Lost,10,74,74,20000,5,5,0,Unknown,0,0.585598,0.414402,2
1651,1,1/1/2018,7850151,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,16,Closed Lost,4,34,34,30000,1,1,0,Unknown,0,0.002907,0.997093,3
1651,1,1/1/2018,9384938,Batteries & Accessories,Car Accessories,Pacific,Telesales,7,Closed Won,5,2,2,3000,1,1,0,None,0,1,0,1
1652,1,1/1/2018,9841543,Batteries & Accessories,Car Accessories,Southwest,Reseller,0,Closed Lost,2,9,9,50000,1,1,0,Unknown,0,1,0,4
1652,1,1/1/2018,6612107,Exterior Accessories,Car Accessories,Midwest,Fields Sales,84,Closed Won,4,6,6,57032,4,2,0,Unknown,0,0.183333,0.816667,4
1653,1,1/1/2018,6649496,Shelters & RV,Performance & Non-auto,Mid-Atlantic,Reseller,88,Closed Won,5,10,10,1500,1,1,0,Unknown,0.309278,0.010309,0.680412,1
1655,1,1/1/2018,6162767,Replacement Parts,Car Accessories,Northeast,Reseller,65,Closed Lost,5,46,46,60000,5,4,0,Known,0.094298,0.905702,0,4
1655,1,1/1/2018,7442153,Motorcycle Parts,Performance & Non-auto,Pacific,Fields Sales,48,Closed Lost,3,18,18,110000,4,4,0,Unknown,0,1,0,5
1656,1,1/1/2018,8488364,Interior Accessories,Car Accessories,Midwest,Fields Sales,15,Closed Lost,2,14,14,61349,1,1,0,Unknown,1,0,0,4
1658,1,1/1/2018,7983340,Garage & Car Care,Car Accessories,Midwest,Reseller,42,Closed Won,8,5,4,15000,1,1,0,Known,0,0.4,0.488889,2
1659,1,1/1/2018,9714029,Interior Accessories,Car Accessories,Midwest,Fields Sales,6,Closed Lost,2,8,8,200000,1,1,0,Known,1,0,0,5
1659,1,1/1/2018,5806628,Exterior Accessories,Car Accessories,Northeast,Reseller,89,Closed Lost,3,43,43,16000,3,1,0,Unknown,0.36891,0.63109,0,2
1660,1,1/1/2018,6626243,Exterior Accessories,Car Accessories,Pacific,Other,63,Closed Lost,3,36,36,100759,1,1,2,Unknown,0,1,0,5
1661,1,1/1/2018,7477889,Shelters & RV,Performance & Non-auto,Southwest,Fields Sales,55,Closed Won,4,10,10,286000,1,1,0,Unknown,0,0.490385,0.461538,6
1661,1,1/1/2018,9799096,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,7,Closed Won,4,4,4,9707,1,1,0,Unknown,0,0.02439,0.853659,1
1661,1,1/1/2018,9418412,Replacement Parts,Car Accessories,Southeast,Reseller,18,Closed Won,5,6,6,16000,1,1,1,Unknown,0,0.936508,0,2
1663,1,1/1/2018,8327870,Shelters & RV,Performance & Non-auto,Midwest,Reseller,35,Closed Won,1,0,0,10000,1,1,3,Unknown,0,0,0,2
1664,1,1/1/2018,7545469,Garage & Car Care,Car Accessories,Pacific,Reseller,54,Closed Lost,2,9,9,31002,1,1,0,None,0,1,0,3
1665,1,1/1/2018,7151395,Shelters & RV,Performance & Non-auto,Midwest,Reseller,67,Closed Won,7,12,10,303000,1,4,0,Unknown,0.226087,0.373913,0.234783,6
1666,1,1/1/2018,7712901,Motorcycle Parts,Performance & Non-auto,Northwest,Reseller,28,Closed Lost,3,29,29,9868,1,1,0,Unknown,0,0.42268,0.57732,1
1667,1,1/1/2018,8043357,Towing & Hitches,Car Accessories,Southeast,Fields Sales,16,Closed Lost,2,29,29,30000,1,1,0,Unknown,1,0,0,3
1669,1,1/1/2018,6827491,Performance Parts,Performance & Non-auto,Southwest,Reseller,55,Closed Won,6,11,8,6000,2,1,0,Unknown,0,0.491228,0.245614,1
1669,1,1/1/2018,8198820,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,40,Closed Won,1,0,0,16972,1,1,0,Unknown,0,0,0,2
1669,1,1/1/2018,10038694,Batteries & Accessories,Car Accessories,Pacific,Reseller,0,Closed Won,3,2,0,15501,1,1,0,None,0,0.052632,0,2
1670,1,1/1/2018,6803533,Garage & Car Care,Car Accessories,Northeast,Reseller,91,Closed Won,1,0,0,20520,1,1,0,Unknown,0,0,0,2
1671,1,1/1/2018,6744676,Interior Accessories,Car Accessories,Midwest,Fields Sales,83,Closed Lost,2,11,11,5000,5,1,0,Known,0,1,0,1
1671,1,1/1/2018,7166224,Replacement Parts,Car Accessories,Southwest,Reseller,73,Closed Lost,2,5,5,20000,1,1,0,Unknown,0,1,0,2
1671,1,1/1/2018,6441100,Performance Parts,Performance & Non-auto,Midwest,Reseller,89,Closed Lost,2,17,17,21700,1,1,0,Unknown,0,1,0,2
1671,1,1/1/2018,5832252,Garage & Car Care,Car Accessories,Midwest,Reseller,91,Closed Won,5,37,37,5000,3,1,2,Known,0.203753,0.233244,0.563003,1
1672,1,1/1/2018,8235785,Batteries & Accessories,Car Accessories,Pacific,Other,37,Closed Lost,2,0,0,0,1,1,0,Unknown,0,0,0,1
1676,1,1/1/2018,7820079,Exterior Accessories,Car Accessories,Southeast,Fields Sales,43,Closed Lost,3,9,9,15000,1,1,0,Known,0.232558,0.767442,0,2
1676,1,1/1/2018,8186419,Garage & Car Care,Car Accessories,Southwest,Fields Sales,38,Closed Lost,2,0,0,100000,1,1,0,Unknown,0,0,0,5
1676,1,1/1/2018,5700348,Replacement Parts,Car Accessories,Pacific,Fields Sales,120,Closed Won,4,17,10,3220,1,1,0,Unknown,0,0.380117,0.19883,1
1678,1,1/1/2018,8061460,Batteries & Accessories,Car Accessories,Northeast,Telesales,40,Closed Lost,3,4,4,56000,1,1,0,Unknown,0.125,0.875,0,4
1679,1,1/1/2018,6463075,Performance Parts,Performance & Non-auto,Midwest,Fields Sales,43,Closed Won,5,13,13,95504,5,5,0,Unknown,0.535433,0.007874,0.456693,4
1679,1,1/1/2018,8068197,Garage & Car Care,Car Accessories,Southeast,Reseller,37,Closed Won,2,7,7,4000,1,1,1,Unknown,0,1,0,1
1680,1,1/1/2018,8175912,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,28,Closed Won,5,13,11,26000,1,1,0,Known,0.093023,0.426357,0.348837,3
1681,1,1/1/2018,8459555,Garage & Car Care,Car Accessories,Midwest,Reseller,30,Closed Won,1,0,0,16100,1,1,0,Unknown,0,0,0,2
1682,1,1/1/2018,6518293,Motorcycle Parts,Performance & Non-auto,Midwest,Reseller,63,Closed Lost,4,38,38,15000,1,1,0,Unknown,0,1,0,2
1682,1,1/1/2018,8471539,Motorcycle Parts,Performance & Non-auto,Pacific,Reseller,29,Closed Won,1,0,0,12401,1,1,0,Unknown,0,0,0,2
1685,1,1/1/2018,8520656,Garage & Car Care,Car Accessories,Midwest,Fields Sales,8,Closed Lost,2,20,20,85000,1,1,0,Unknown,1,0,0,4
1685,1,1/1/2018,6909831,Garage & Car Care,Car Accessories,Northwest,Fields Sales,64,Closed Lost,2,23,23,50000,5,3,0,Known,0,1,0,4
1689,1,1/1/2018,6521335,Exterior Accessories,Car Accessories,Mid-Atlantic,Reseller,89,Closed Lost,2,13,13,40000,1,1,0,Unknown,0,1,0,3
1691,1,1/1/2018,6299379,Exterior Accessories,Car Accessories,Pacific,Fields Sales,40,Closed Lost,6,71,47,200000,1,5,0,Unknown,0,0.037815,0.616246,5
1692,1,1/1/2018,6133804,Exterior Accessories,Car Accessories,Mid-Atlantic,Fields Sales,86,Closed Lost,3,33,33,260000,1,1,0,Unknown,0.006154,0.993846,0,6
1693,1,1/1/2018,7538782,Exterior Accessories,Car Accessories,Northwest,Fields Sales,12,Closed Lost,4,15,15,300000,1,1,0,None,0.143791,0.856209,0,6
1693,1,1/1/2018,6986573,Shelters & RV,Performance & Non-auto,Midwest,Fields Sales,83,Closed Lost,2,1,1,200000,1,5,0,Unknown,1,0,0,5
1694,1,1/1/2018,6115316,Car Electronics,Car Electronics,Northwest,Reseller,26,Closed Lost,3,94,0,62500,4,1,0,Unknown,0,0.001065,0,4
1695,1,1/1/2018,6546095,Exterior Accessories,Car Accessories,Midwest,Fields Sales,77,Closed Won,7,24,24,15337,4,3,0,Known,0.168724,0.082305,0.748971,2
1697,1,1/1/2018,7893049,Tires & Wheels,Tires & Wheels,Southeast,Fields Sales,43,Closed Lost,2,6,6,110000,1,1,0,Unknown,1,0,0,5
1697,1,1/1/2018,9443414,Exterior Accessories,Car Accessories,Southeast,Fields Sales,17,Closed Won,3,0,0,2000,1,1,0,Unknown,0,0,0,1
1697,1,1/1/2018,7172217,Garage & Car Care,Car Accessories,Mid-Atlantic,Reseller,77,Closed Won,1,0,0,381,2,1,0,Unknown,0,0,0,1
1699,1,1/1/2018,6148536,Performance Parts,Performance & Non-auto,Midwest,Reseller,23,Closed Won,3,8,8,61299,3,1,0,Unknown,0,1,0,4
1700,1,1/1/2018,6341080,Shelters & RV,Performance & Non-auto,Northeast,Reseller,71,Closed Lost,4,40,26,66290,1,1,0,Unknown,0,0.648101,0.012658,4
1701,1,1/1/2018,7055034,Exterior Accessories,Car Accessories,Southwest,Fields Sales,4,Closed Lost,5,78,39,80000,4,5,1,Unknown,0.257653,0.063776,0.170918,4
1701,1,1/1/2018,8492945,Interior Accessories,Car Accessories,Northwest,Other,26,Closed Won,4,2,2,5421,1,1,4,Unknown,0,0,1,1
1702,1,1/1/2018,6636542,Shelters & RV,Performance & Non-auto,Pacific,Reseller,62,Closed Lost,2,36,36,31002,1,1,0,Unknown,1,0,0,3
1702,1,1/1/2018,7964279,Replacement Parts,Car Accessories,Northeast,Reseller,31,Closed Lost,3,17,1,88000,1,1,0,Unknown,0,0.029762,0,4
1704,1,1/1/2018,6050792,Batteries & Accessories,Car Accessories,Southwest,Fields Sales,86,Closed Lost,2,36,36,250000,1,1,3,Unknown,0,1,0,6
1704,1,1/1/2018,6841496,Towing & Hitches,Car Accessories,Pacific,Telesales,69,Closed Won,4,0,0,3630,4,1,3,None,0.666667,0,0.333333,1
1705,1,1/1/2018,7530560,Exterior Accessories,Car Accessories,Midwest,Reseller,63,Closed Won,1,0,0,10000,1,1,0,Unknown,0,0,0,2
1706,1,1/1/2018,8072650,Shelters & RV,Performance & Non-auto,Northwest,Reseller,28,Closed Won,4,16,16,765060,1,1,0,Known,0,0.018293,0.95122,7
1707,1,1/1/2018,6232614,Exterior Accessories,Car Accessories,Midwest,Fields Sales,69,Closed Lost,2,46,46,7100,5,3,0,Unknown,1,0,0,1
1708,1,1/1/2018,6859118,Garage & Car Care,Car Accessories,Midwest,Fields Sales,81,Closed Lost,4,4,4,20000,5,1,0,Unknown,0.025641,0.974359,0,2
1711,1,1/1/2018,8353453,Batteries & Accessories,Car Accessories,Pacific,Other,28,Closed Lost,2,6,6,544101,1,1,0,Unknown,1,0,0,7
